seed,condition,tx_ibo_db,rx_backoff_db,mode,modulation,snr_db,model,gamma,target_pfa,pd,pd_lo,pd_hi,measured_pfa,pfa_lo,pfa_hi,auc,n_signal,n_noise
202,rx_0dB,,0.0,recalibrated,32qam,-4,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.014,0.00835757513042392,0.02336203411753566,0.999998,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,-2,CAE,0.05857354402542114,0.01,0.999,0.9943574414020421,0.9998234536293739,0.012,0.006877647806403522,0.02085726847549828,0.9999520000000001,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,-2,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.009,0.004742060667477063,0.01701581616533807,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,-2,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.012,0.006877647806403522,0.02085726847549828,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,-2,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.009,0.004742060667477063,0.01701581616533807,1.0,1000,1000
202,rx_0dB,,0.0,frozen,16qam,-2,CAE,0.05857354402542114,0.01,0.991,0.982984183834662,0.9952579393325229,0.012,0.006877647806403522,0.02085726847549828,0.9994230000000001,1000,1000
202,rx_0dB,,0.0,frozen,16qam,-2,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.009,0.004742060667477063,0.01701581616533807,1.0,1000,1000
202,rx_0dB,,0.0,frozen,32qam,-2,CAE,0.05857354402542114,0.01,0.972,0.9598298168024069,0.9805577231872291,0.012,0.006877647806403522,0.02085726847549828,0.9973839999999999,1000,1000
202,rx_0dB,,0.0,frozen,32qam,-2,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.009,0.004742060667477063,0.01701581616533807,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,-2,CAE,0.058754146099090576,0.01,0.999,0.9943574414020421,0.9998234536293739,0.011,0.006153174098086638,0.019589395700786275,0.9999520000000001,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,-2,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,-2,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,-2,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,-2,CAE,0.058754146099090576,0.01,0.991,0.982984183834662,0.9952579393325229,0.011,0.006153174098086638,0.019589395700786275,0.9994230000000001,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,-2,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,-2,CAE,0.058754146099090576,0.01,0.972,0.9598298168024069,0.9805577231872291,0.011,0.006153174098086638,0.019589395700786275,0.9973839999999999,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,-2,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,0,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.005,0.0021375355273244596,0.011650955373375113,1.0,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,0,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.009,0.004742060667477063,0.01701581616533807,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,0,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.005,0.0021375355273244596,0.011650955373375113,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,0,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.009,0.004742060667477063,0.01701581616533807,1.0,1000,1000
202,rx_0dB,,0.0,frozen,16qam,0,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.005,0.0021375355273244596,0.011650955373375113,0.9999790000000001,1000,1000
202,rx_0dB,,0.0,frozen,16qam,0,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.009,0.004742060667477063,0.01701581616533807,1.0,1000,1000
202,rx_0dB,,0.0,frozen,32qam,0,CAE,0.05857354402542114,0.01,0.995,0.9883490446266249,0.9978624644726756,0.005,0.0021375355273244596,0.011650955373375113,0.999646,1000,1000
202,rx_0dB,,0.0,frozen,32qam,0,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.009,0.004742060667477063,0.01701581616533807,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,0,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.005,0.0021375355273244596,0.011650955373375113,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,0,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.009,0.004742060667477063,0.01701581616533807,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,0,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.005,0.0021375355273244596,0.011650955373375113,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,0,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.009,0.004742060667477063,0.01701581616533807,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,0,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.005,0.0021375355273244596,0.011650955373375113,0.9999790000000001,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,0,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.009,0.004742060667477063,0.01701581616533807,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,0,CAE,0.058754146099090576,0.01,0.995,0.9883490446266249,0.9978624644726756,0.005,0.0021375355273244596,0.011650955373375113,0.999646,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,0,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.009,0.004742060667477063,0.01701581616533807,1.0,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,2,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,2,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,2,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,2,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,frozen,16qam,2,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,0.999987,1000,1000
202,rx_0dB,,0.0,frozen,16qam,2,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,frozen,32qam,2,CAE,0.05857354402542114,0.01,0.998,0.9927371921365079,0.9994513564118793,0.007,0.0033948684009907646,0.014378315465766588,0.9998750000000001,1000,1000
202,rx_0dB,,0.0,frozen,32qam,2,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,2,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,2,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,2,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,2,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,2,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,0.999987,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,2,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,2,CAE,0.058754146099090576,0.01,0.998,0.9927371921365079,0.9994513564118793,0.007,0.0033948684009907646,0.014378315465766588,0.9998750000000001,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,2,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,4,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,0.99999,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,4,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.015,0.009110978804081668,0.024600976926906798,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,4,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,4,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.015,0.009110978804081668,0.024600976926906798,1.0,1000,1000
202,rx_0dB,,0.0,frozen,16qam,4,CAE,0.05857354402542114,0.01,0.999,0.9943574414020421,0.9998234536293739,0.013,0.0076128203893510256,0.022114442375579666,0.999774,1000,1000
202,rx_0dB,,0.0,frozen,16qam,4,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.015,0.009110978804081668,0.024600976926906798,1.0,1000,1000
202,rx_0dB,,0.0,frozen,32qam,4,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,frozen,32qam,4,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.015,0.009110978804081668,0.024600976926906798,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,4,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.012,0.006877647806403522,0.02085726847549828,0.99999,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,4,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.014,0.00835757513042392,0.02336203411753566,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,4,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.012,0.006877647806403522,0.02085726847549828,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,4,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.014,0.00835757513042392,0.02336203411753566,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,4,CAE,0.058754146099090576,0.01,0.999,0.9943574414020421,0.9998234536293739,0.012,0.006877647806403522,0.02085726847549828,0.999774,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,4,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.014,0.00835757513042392,0.02336203411753566,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,4,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.012,0.006877647806403522,0.02085726847549828,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,4,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.014,0.00835757513042392,0.02336203411753566,1.0,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,6,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.003,0.0010207838811386186,0.008783014053503173,1.0,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,6,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,6,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.003,0.0010207838811386186,0.008783014053503173,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,6,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,frozen,16qam,6,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.003,0.0010207838811386186,0.008783014053503173,1.0,1000,1000
202,rx_0dB,,0.0,frozen,16qam,6,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,frozen,32qam,6,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.003,0.0010207838811386186,0.008783014053503173,1.0,1000,1000
202,rx_0dB,,0.0,frozen,32qam,6,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,6,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.003,0.0010207838811386186,0.008783014053503173,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,6,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,6,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.003,0.0010207838811386186,0.008783014053503173,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,6,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,6,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.003,0.0010207838811386186,0.008783014053503173,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,6,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,6,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.003,0.0010207838811386186,0.008783014053503173,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,6,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,8,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.006,0.0027526691418763745,0.01302816824185209,0.999997,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,8,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,8,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.006,0.0027526691418763745,0.01302816824185209,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,8,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,frozen,16qam,8,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.006,0.0027526691418763745,0.01302816824185209,1.0,1000,1000
202,rx_0dB,,0.0,frozen,16qam,8,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,frozen,32qam,8,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.006,0.0027526691418763745,0.01302816824185209,1.0,1000,1000
202,rx_0dB,,0.0,frozen,32qam,8,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.013,0.0076128203893510256,0.022114442375579666,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,8,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.004,0.0015565881404084308,0.010239556277262253,0.999997,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,8,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.012,0.006877647806403522,0.02085726847549828,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,8,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.004,0.0015565881404084308,0.010239556277262253,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,8,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.012,0.006877647806403522,0.02085726847549828,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,8,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.004,0.0015565881404084308,0.010239556277262253,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,8,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.012,0.006877647806403522,0.02085726847549828,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,8,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.004,0.0015565881404084308,0.010239556277262253,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,8,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.012,0.006877647806403522,0.02085726847549828,1.0,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,10,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,0.999999,1000,1000
202,rx_0dB,,0.0,frozen,bpsk,10,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,10,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
202,rx_0dB,,0.0,frozen,qpsk,10,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,frozen,16qam,10,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
202,rx_0dB,,0.0,frozen,16qam,10,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,frozen,32qam,10,CAE,0.05857354402542114,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
202,rx_0dB,,0.0,frozen,32qam,10,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,10,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,0.999999,1000,1000
202,rx_0dB,,0.0,recalibrated,bpsk,10,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,10,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,qpsk,10,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,10,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,16qam,10,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,10,CAE,0.058754146099090576,0.01,1.0,0.996173241514445,1.0,0.011,0.006153174098086638,0.019589395700786275,1.0,1000,1000
202,rx_0dB,,0.0,recalibrated,32qam,10,PsiNN,0.20245540142059326,0.01,1.0,0.996173241514445,1.0,0.007,0.0033948684009907646,0.014378315465766588,1.0,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,bpsk,-10,CAE,0.05857354402542114,0.01,0.683,0.6535068964204829,0.7110925099738041,0.01,0.005440754445529249,0.018309468870314774,0.9653244999999999,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,bpsk,-10,PsiNN,0.20212411880493164,0.01,0.985,0.9753990230730932,0.9908890211959184,0.005,0.0021375355273244596,0.011650955373375113,0.999144,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,qpsk,-10,CAE,0.05857354402542114,0.01,0.775,0.7480942379750103,0.7998010448579344,0.01,0.005440754445529249,0.018309468870314774,0.976712,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,qpsk,-10,PsiNN,0.20212411880493164,0.01,0.916,0.8971749506177824,0.9316411863222358,0.005,0.0021375355273244596,0.011650955373375113,0.995007,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,16qam,-10,CAE,0.05857354402542114,0.01,0.311,0.2830785879940784,0.34036792671346144,0.01,0.005440754445529249,0.018309468870314774,0.864525,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,16qam,-10,PsiNN,0.20212411880493164,0.01,0.752,0.7243035580250244,0.7777677556982557,0.005,0.0021375355273244596,0.011650955373375113,0.98182,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,32qam,-10,CAE,0.05857354402542114,0.01,0.278,0.2511220562741525,0.30657702449343394,0.01,0.005440754445529249,0.018309468870314774,0.8558224999999999,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,32qam,-10,PsiNN,0.20212411880493164,0.01,0.716,0.6872658654245983,0.7430809749096418,0.005,0.0021375355273244596,0.011650955373375113,0.9729490000000001,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,bpsk,-10,CAE,0.05866718292236328,0.01,0.68,0.6504463759266418,0.7081759910185584,0.009,0.004742060667477063,0.01701581616533807,0.9653244999999999,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,bpsk,-10,PsiNN,0.202098548412323,0.01,0.985,0.9753990230730932,0.9908890211959184,0.005,0.0021375355273244596,0.011650955373375113,0.999144,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,qpsk,-10,CAE,0.05866718292236328,0.01,0.773,0.7460212141343303,0.7978893757325567,0.009,0.004742060667477063,0.01701581616533807,0.976712,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,qpsk,-10,PsiNN,0.202098548412323,0.01,0.916,0.8971749506177824,0.9316411863222358,0.005,0.0021375355273244596,0.011650955373375113,0.995007,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,16qam,-10,CAE,0.05866718292236328,0.01,0.311,0.2830785879940784,0.34036792671346144,0.009,0.004742060667477063,0.01701581616533807,0.864525,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,16qam,-10,PsiNN,0.202098548412323,0.01,0.752,0.7243035580250244,0.7777677556982557,0.005,0.0021375355273244596,0.011650955373375113,0.98182,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,32qam,-10,CAE,0.05866718292236328,0.01,0.274,0.24726082477543693,0.30246887006003403,0.009,0.004742060667477063,0.01701581616533807,0.8558224999999999,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,32qam,-10,PsiNN,0.202098548412323,0.01,0.716,0.6872658654245983,0.7430809749096418,0.005,0.0021375355273244596,0.011650955373375113,0.9729490000000001,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,bpsk,-8,CAE,0.05857354402542114,0.01,0.867,0.8445423199288764,0.8866488393427261,0.006,0.0027526691418763745,0.01302816824185209,0.9894419999999999,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,bpsk,-8,PsiNN,0.20212411880493164,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,0.999998,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,qpsk,-8,CAE,0.05857354402542114,0.01,0.949,0.9335645136552383,0.9609990572247332,0.006,0.0027526691418763745,0.01302816824185209,0.997336,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,qpsk,-8,PsiNN,0.20212411880493164,0.01,0.995,0.9883490446266249,0.9978624644726756,0.008,0.004059195818806103,0.015706334530980144,0.999387,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,16qam,-8,CAE,0.05857354402542114,0.01,0.571,0.5401101233129566,0.6013464769820944,0.006,0.0027526691418763745,0.01302816824185209,0.9374945000000001,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,16qam,-8,PsiNN,0.20212411880493164,0.01,0.959,0.9448520067923587,0.9696350289179017,0.008,0.004059195818806103,0.015706334530980144,0.9978070000000001,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,32qam,-8,CAE,0.05857354402542114,0.01,0.496,0.46508589340292905,0.5269447206649553,0.006,0.0027526691418763745,0.01302816824185209,0.9278259999999999,1000,1000
202,tx_9_rx_12dB,9.0,12.0,frozen,32qam,-8,PsiNN,0.20212411880493164,0.01,0.927,0.9091909744657494,0.9415409737875866,0.008,0.004059195818806103,0.015706334530980144,0.995291,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,bpsk,-8,CAE,0.05866718292236328,0.01,0.866,0.8434798887827,0.8857189240058736,0.006,0.0027526691418763745,0.01302816824185209,0.9894419999999999,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,bpsk,-8,PsiNN,0.202098548412323,0.01,1.0,0.996173241514445,1.0,0.008,0.004059195818806103,0.015706334530980144,0.999998,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,qpsk,-8,CAE,0.05866718292236328,0.01,0.949,0.9335645136552383,0.9609990572247332,0.006,0.0027526691418763745,0.01302816824185209,0.997336,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,qpsk,-8,PsiNN,0.202098548412323,0.01,0.995,0.9883490446266249,0.9978624644726756,0.008,0.004059195818806103,0.015706334530980144,0.999387,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,16qam,-8,CAE,0.05866718292236328,0.01,0.568,0.5370956553028252,0.5983839055431392,0.006,0.0027526691418763745,0.01302816824185209,0.9374945000000001,1000,1000
202,tx_9_rx_12dB,9.0,12.0,recalibrated,16qam,-8,PsiNN,0.202098548412323,0.01,0.959,0.9448520067923587,0.9696350289179017,0.008,0.004059195818806103,0.015706334530980144,0.9978070000000001,1000,1000
